57729-86-9	4.43	C1=C(C=C(C(=C1C(F)(F)F)NC2=C(C=C(C=C2Br)Br)Br)[N+](=O)[O-])[N+](=O)[O-]
3905-19-9	15000.0	C1=CC=C2C(=C1)C=C(C(=C2N=NC3=C(C=CC(=C3)Cl)Cl)O)C(=O)NC4=CC=C(C=C4)NC(=O)C5=CC6=CC=CC=C6C(=C5O)N=NC7=C(C=CC(=C7)Cl)Cl
874819-71-3	2000.0	C1=CC=C(C(=C1)NP(=O)(N)N)[N+](=O)[O-]
117-55-5	56000.0	C1=CC2=C(C=CC(=C2C(=C1)S(=O)(=O)O)N)S(=O)(=O)O
39227-28-6	0.887	C1=C2C(=CC(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl
1493-13-6	1605.3	C(F)(F)(F)S(=O)(=O)O
14974-71-1	32.0	C1C(O1)CSCC2CO2
1977-10-2	151.0	CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
39699-08-6	29000.0	C1=CC2=C(C(=C(C=C2C(=C1)S(=O)(=O)O)N)N)S(=O)(=O)O
138113-08-3	2000.0	COC1=CC2=C(C=CC=C2CC#N)C=C1
63907-12-0	45000.0	CCCCCCCCC1C(O1)CCCCCCCC(=O)OCC2(C(O2)CCC)CC
110-96-3	258.0	CC(C)CNCC(C)C
11006-33-0	649.0	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)(C)OC4C(C(C(C(O4)CO)O)(C(=O)N)O)O)C(=O)NC(C)C(C(C)C(=O)NC(C(=O)C)C(=O)NCCC5=NC(CS5)C6=NC(=CS6)C(=O)N)O
25497-30-7	54650.0	C(C(F)(Br)Br)(F)(F)F
11077-03-5	0.04	CC1CC2(C(OC(C1)(O2)CCCCCCCC(CC3C(C(C(C(O3)(CC(C(C)C=CC(CCC(C(C4CC(C(C(O4)CC(C(CC5C(C(C(C(O5)CC(C=CC=CCC(C(C(CC=CC(=C)CCC(C(C(C(C)CC6C(C(C(C(O6)C=CC(C(CC7CC8CC(O7)C(O8)CCC9C(CC(O9)CN)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)CC(C)CCCCCC(C(C(C(C(C1C(C(C(C(O1)CC(C(C(=CC(CC(C)C(C(=O)NC=CC(=O)NCCCO)O)O)C)O)O)O)O)O)O)O)O)O)O)C
3583-47-9	710.0	C(C1C(O1)CCl)Cl
111-01-3	1000.0	CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
25546-65-0	10000.0	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N
480-54-6	34.0	CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(CO)O)C
25713-60-4	2000.0	C1=C(C=C(C(=C1Br)OC2=NC(=NC(=N2)OC3=C(C=C(C=C3Br)Br)Br)OC4=C(C=C(C=C4Br)Br)Br)Br)Br
2302-30-9	500.0	C1=NC(=C(N1)Br)Br
29069-24-7	530.0	CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O
78-42-2	36900.0	CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
2314-17-2	1270.0	CCCCSC1=NC2=CC=CC=C2S1
61676-87-7	725.0	CC1=CC(=C(C=C1)N=C2N(C=CS2)C)C
52637-01-1	770.0	C(COCCOC(=O)CCl)O
83-67-0	1107.5	CN1C=NC2=C1C(=O)NC(=O)N2C
40910-49-4	5000.0	CCOC(C)OC(C)(CCC=C(C)C)C=C
26266-77-3	70000.0	CC(C)C1CCC2C(=C1)CCC3C2(CCCC3(C)CO)C
29809-48-1	250.0	COP(=S)(N)SC
62229-50-9	15000.0	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CC7=CN=CN7)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(C(C)C)NC(=O)CNC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)CNC(=O)C1CCCN1C(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CO)NC(=O)C(CC(=O)N)N
15667-63-7	32.7	CC(=O)OC(C=C)C#N
121-45-9	2500.0	COP(OC)OC
142-55-2	34600.0	CCCCCCCCCCCC(=O)OCC(C)O
107-19-7	54.0	C#CCO
1589-49-7	5710.0	COCCCO
26637-71-8	210.0	C1CC2CCC1C2(Br)Br
953-32-2	316.0	CCOP(=S)(OCC)SC1=CC=C(C=C1)C
122-31-6	1610.0	CCOC(CC(OCC)OCC)OCC
143-15-7	2500.0	CCCCCCCCCCCCBr
122-32-7	2000.0	CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC
593-60-2	500.0	C=CBr
422-81-1	500.0	C(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)(F)Cl
26750-50-5	50.0	C=CS(=O)(=O)COCS(=O)(=O)C=C
626-48-2	64500.0	CC1=CC(=O)NC(=O)N1
1024-57-3	15.0	C12C(C(C3C1O3)Cl)C4(C(=C(C2(C4(Cl)Cl)Cl)Cl)Cl)Cl
96-19-5	616.0	C(C(=CCl)Cl)Cl
108-16-7	1739.0	CC(CN(C)C)O
62783-49-7	600.0	CC1=CC(=CC=C1)CN(C)N=O
6587-23-1	28.0	C1=CC2=C(C(=C1)Br)N=C(N2)C(F)(F)F
50585-41-6	0.1	C1=C2C(=CC(=C1Br)Br)OC3=CC(=C(C=C3O2)Br)Br
2423-66-7	500.0	C1=CC=C2C(=C1)N(C=C[N+]2=O)[O-]
3393-59-7	6.332	C1=C(C2=C(C(=C1Cl)Cl)NC(=N2)C(F)(F)F)Cl
18750-05-5	60000.0	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2
96-69-5	2345.0	CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O
145-39-1	6000.0	CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C
85801-02-1	1680.0	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
905-30-6	3000.0	CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(=C4)N5CCCC5)C
21593-23-7	16356.0	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
85977-49-7	39.0	CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O
43119-47-7	15000.0	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C3=CN=CC=C3)C
539-21-9	750.0	C1=CC(=CC=C1NN=C(N)N)N=NC(=S)N
3811-49-2	102.0	COP1(=S)OCC2=CC=CC=C2O1
53994-73-3	20000.0	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
4353-02-0	380.0	CC1COC(O1)C(Cl)(Cl)Cl
16529-56-9	459.0	CC(C=C)C#N
80621-81-4	2000.0	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
22036-77-7	3250.0	C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O
7199-29-3	2400.0	C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N
24814-29-7	2000.0	CC(C)(C)C1=NN=C(S1)NC(=O)NC
7651-02-7	2000.0	CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C
13647-35-3	15000.0	CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C
